"","OTU","VB0889_004","VB0889_006","VB0889_015","VB0889_016","VB0889_017","VB0889_018","VB0889_025","VB0889_028","VB0889_030","VB0889_038","VB0889_042","VB0889_049","VB0889_050","VB0889_051","VB0889_052","VB0889_073","VB0889_074","VB0889_075","VB0889_076","VB0889_077","VB0889_078","VB0889_085","VB0889_086","VB0889_090"
"2259","Bacteria_BRC1_PRR-11_unclassified_unclassified_unclassified_unclassified_229f084b1e96e506bf8ff248e7b7b699",0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
"2260","Bacteria_Actinobacteria_Rubrobacteria_Rubrobacterales_Rubrobacteraceae_Rubrobacter_unclassified_b6f65e5840fc08dd3ad1bac6d4c72e05",0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2261","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_mb2424_unclassified_unclassified_0b5b1d91a03efc22cdecb61702330e74",0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0
"2262","Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_unclassified_unclassified_unclassified_e9a1fa87fd36c3fbc366802bcd4b35d1",0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"2263","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Rubrivivax_unclassified_74450d9099f91355e7ae879c6dc3b5e6",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2264","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Beijerinckia_unclassified_dc92299e43447afbab723cf7f048fd56",0,0,5,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0
"2265","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_unclassified_cf4db47d8858d95f59d2bb3978e035c8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0
"2266","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_unclassified_unclassified_23befdc03947d61a0f30540c5a6d8273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"2267","Bacteria_Gemmatimonadetes_Gemmatimonadetes_KD8-87_unclassified_unclassified_unclassified_0117290c9b8299ea6f74f05a5f76c20a",0,0,0,4,0,0,0,1,0,0,6,6,0,0,0,0,0,7,0,0,0,0,0,0
"2268","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_0a290b1ced33cffc0b12a18d0785e0b8",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0
"2269","Bacteria_Chloroflexi_Anaerolineae_SBR1031_A4b_unclassified_unclassified_d3a0da4fb645a64c3418f6de9a87d875",0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,12,2,8,0,0,0,0,0
"2270","Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_unclassified_unclassified_unclassified_42d3933a76bb012fbe4cf06bcf658fa7",0,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
"2271","Bacteria_Firmicutes_Clostridia_Clostridiales_Symbiobacteriaceae_Symbiobacterium_unclassified_e15ab7a3a4d0dd7547452f48c904d407",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
"2272","Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Planctomyces_unclassified_e76c7bc06c47adfc2a7819dccd885c36",0,0,0,0,0,11,0,0,0,0,0,8,4,3,4,10,0,0,0,0,0,0,11,6
"2273","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_442d0c7e3eb53e2aba14b78196604777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0
"2274","Bacteria_Chloroflexi_Thermomicrobia_JG30-KF-CM45_unclassified_unclassified_unclassified_e9b12964362a70341e97e268e821e77d",0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0
"2275","Bacteria_unclassified_unclassified_unclassified_unclassified_unclassified_unclassified_24dbac37417ad6ecc45d677af9ed8e7d",0,0,1,0,0,0,6,0,0,0,0,0,2,0,0,0,4,0,1,2,0,0,0,0
"2276","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_unclassified_unclassified_101fc644eeedfe59fd3fb7d1a54c1602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,10,0,0,0,0,0
"2277","Bacteria_Firmicutes_Bacilli_Bacillales_Alicyclobacillaceae_Alicyclobacillus_unclassified_5522f51a300e8805746349315f29b668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
"2278","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Isosphaeraceae_unclassified_unclassified_6d09704fb5d0b0b656df4f8ea0855ec6",0,0,0,4,5,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
"2279","Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Kaistobacter_unclassified_fec104212e24e89794f3da77c808fb4e",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0
"2280","Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Planctomyces_unclassified_c5d144160c51c0550f2414224945bcfc",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2281","Bacteria_Actinobacteria_Thermoleophilia_Gaiellales_Gaiellaceae_unclassified_unclassified_5551b82a08f61052c5d51ca8cb8186bd",0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2282","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_2a1b480cdfcae19272097f8e90dd3ac5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"2283","Bacteria_Chloroflexi_C0119_unclassified_unclassified_unclassified_unclassified_907304141eb02f3931923b4cc090d6a1",4,4,2,0,0,0,0,1,5,2,0,2,0,0,0,0,1,0,0,0,0,0,0,3
"2284","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_aeb8a051d55406ae2d6aa928ac907979",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2285","Bacteria_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Verrucomicrobiaceae_Luteolibacter_unclassified_98c94ed7452bf9e073fedde415f401bb",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2286","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_unclassified_unclassified_c18e5ae4ba4385e159326e24564ac8a5",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0
"2287","Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_unclassified_unclassified_a14ab2280f58c2ff9da1b22521f49c95",0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,3,7,0,0,18,8,0,32,0
"2288","Bacteria_Acidobacteria_Sva0725_Sva0725_unclassified_unclassified_unclassified_1f572011e9e7d82530c0905ffca8fad9",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"2289","Bacteria_Bacteroidetes_[Saprospirae]_[Saprospirales]_Chitinophagaceae_Flavisolibacter_unclassified_a80ebf012d5a507bcaafbff4e8849645",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2290","Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_unclassified_unclassified_unclassified_221062bc49509bd6adfcdb0b56f7da6e",0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,0,2,4,0,0,0,0,0,0
"2291","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_unclassified_unclassified_6744d162b22ad3ab431f9e9efdda81fc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
"2292","Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_unclassified_unclassified_7e43f0f7ef82568d68d0c9769f7944db",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,10
"2293","Bacteria_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophaceae_Smithella_unclassified_eb9e66b1331e38637979a263c908fd8b",1,0,0,0,0,10,0,0,0,8,0,0,4,0,0,0,5,9,0,0,0,0,0,0
"2294","Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Fluviicola_unclassified_60afe77dbc7356b82f0d2d632f7fbb0f",0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2295","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_beed531264ce6ff5707865ed466bbc27",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2296","Bacteria_Proteobacteria_Betaproteobacteria_MND1_unclassified_unclassified_unclassified_4dfcb396988c8762d9e188dc4d630702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"2297","Bacteria_Bacteroidetes_[Saprospirae]_[Saprospirales]_Chitinophagaceae_Niastella_unclassified_60645e01e426a5535267cc4db6e95303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
"2298","Bacteria_Planctomycetes_OM190_agg27_unclassified_unclassified_unclassified_44543123a25bab819d1e6f91cd6ff669",0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"2299","Bacteria_Acidobacteria_Solibacteres_Solibacterales_unclassified_unclassified_unclassified_bb71ae434af5ba7f33be780a6489ad29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"2300","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_b54dfe87efec1c4fdfd9da7a0cf2b144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0
"2301","Bacteria_Acidobacteria_Acidobacteria-5_unclassified_unclassified_unclassified_unclassified_e7414a6892591a09becf06a279be4d02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4
"2302","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_unclassified_unclassified_cd1277dd032d303b1ffafd138d6a4fa4",4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"2303","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_unclassified_unclassified_e3f2b7956aa806b90d2bf35cf4636d78",0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,15
"2304","Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_unclassified_unclassified_2602285f18f1a6ac4eeeb44b6c1e475c",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2305","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_unclassified_d679eb07a700861d250152a635424fb0",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0
"2306","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Streptomycetaceae_unclassified_unclassified_48829b80fd7ff2461fe754cd472a4be3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"2307","Bacteria_Gemmatimonadetes_Gemmatimonadetes_unclassified_unclassified_unclassified_unclassified_933998767ea79ab0c6aa2c863853237d",0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0
"2308","Bacteria_Acidobacteria_[Chloracidobacteria]_PK29_unclassified_unclassified_unclassified_b9c129bd4d5d5939a817f55346bf3f6a",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2309","Bacteria_Planctomycetes_unclassified_unclassified_unclassified_unclassified_unclassified_98f0bd0e77f010916f20748403ebd6d6",0,0,0,0,0,0,7,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
"2310","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_unclassified_unclassified_unclassified_68cfed420aeb01ec4cb88dcf7cea8392",0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2311","Bacteria_Planctomycetes_Phycisphaerae_WD2101_unclassified_unclassified_unclassified_9373449cf325150d5186418f9ccd877e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0
"2312","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_unclassified_777913df78b985b37a3e8cf81484bd5d",0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2313","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardiaceae_Rhodococcus_ruber_28dfdacbd6a203cfb110502c6f330854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
"2314","Bacteria_Proteobacteria_Deltaproteobacteria_[Entotheonellales]_[Entotheonellaceae]_CandidatusEntotheonella_unclassified_51163fb6a9c9e848ba1493a63a029982",0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"2315","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_4c83f6f41e653449aefad83a3a01a1aa",0,2,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0
"2316","Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_unclassified_unclassified_unclassified_39cffbea49cc8301ec31d11e2344d756",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0
"2317","Bacteria_Proteobacteria_Deltaproteobacteria_MIZ46_unclassified_unclassified_unclassified_ff751c66b93bddc0ddd13849daa897c9",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2318","Bacteria_Fibrobacteres_Fibrobacteria_258ds10_unclassified_unclassified_unclassified_0325da0127e806934544b87b6d11c7bc",0,6,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2319","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_c13ce3fc5ffc33fe228659a9a7143f40",2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5
"2320","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_d3b7fd32d0c057d64d7d5094bac67782",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2321","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Hyphomonadaceae_unclassified_unclassified_ec700ba72ba75751b10594560713f07e",0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,8,0,6,0,0,0,0,0
"2322","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_macerans_1e7459e476165618c70ba7172602e344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
"2323","Bacteria_Armatimonadetes_0319-6E2_unclassified_unclassified_unclassified_unclassified_41623e0e88566c500a84c11b33baddf4",0,0,0,4,0,3,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"2324","Bacteria_Chloroflexi_Anaerolineae_Caldilineales_Caldilineaceae_unclassified_unclassified_3a6f7e3d0a4552d892f980c1de89d6a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11
"2325","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_unclassified_9ebf2bfb09cb26d3ad72a859578b5daf",0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"2326","Bacteria_Acidobacteria_iii1-8_DS-18_unclassified_unclassified_unclassified_fec91be7acc01127d2bd801e8594eef1",0,0,0,0,0,3,0,3,12,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
"2327","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodoplanes_unclassified_a748e5b6db9f326584065bcc31ce0691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
"2328","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Nocardioides_unclassified_5300c6e239421019813096892de65771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"2329","Bacteria_Planctomycetes_Phycisphaerae_WD2101_unclassified_unclassified_unclassified_ec83dbe704e0ad49bfa2856d8fc78541",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0
"2330","Bacteria_Chloroflexi_Anaerolineae_Caldilineales_Caldilineaceae_unclassified_unclassified_d7b7ad3c90b69696c331a2c77af9f14f",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,4,0,0,0,0,1
"2331","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_unclassified_unclassified_b817865d9d7eb1ec15f251a798bc6ee9",0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2332","Bacteria_Acidobacteria_Sva0725_Sva0725_unclassified_unclassified_unclassified_8187d5ec9ca585ac8f6bd1c6e781b09d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
"2333","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_f8d785f5e54e76ebdf9153020d7a749c",0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2334","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_unclassified_unclassified_9cd8e771833e211fd16fd41bbfab8f79",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2335","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_5ba488781968b0fd98305aff3e3b0730",0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"2336","Bacteria_Chloroflexi_Chloroflexi_[Roseiflexales]_unclassified_unclassified_unclassified_686280714d41812060585d43ba350f73",0,7,1,0,0,0,6,0,4,0,0,17,0,5,0,10,7,0,0,0,0,0,0,0
"2337","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_16886b863c0e7a6ef1fa0b495b9036fd",0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0
"2338","Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_unclassified_unclassified_unclassified_ddca1e8b7c3fa34c1172dd50e53b081c",0,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"2339","Bacteria_Actinobacteria_MB-A2-108_0319-7L14_unclassified_unclassified_unclassified_dd927d6f16d4723613ad9e2d9e805ca8",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0
"2340","Bacteria_Chloroflexi_Anaerolineae_SBR1031_SJA-101_unclassified_unclassified_7d61663e27650feea0e2c43ec0c682f2",0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"2341","Archaea_Euryarchaeota_Thermoplasmata_E2_[Methanomassiliicoccaceae]_unclassified_unclassified_923b067dc396bfdc087b8dd7c12c6388",0,0,14,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"2342","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Isosphaeraceae_unclassified_unclassified_043aabf325f4c8aa84d576be3ee93ea9",0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"2343","Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Arthrospira_unclassified_0f665f6e8ecdd59a8fad4ed05b3e251d",0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"2344","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_unclassified_unclassified_0fedf5fec854a7936f5fe9de90a6083e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0
"2345","Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_unclassified_unclassified_6bd02e9b9311259b602e7f9e61be9f9c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0
"2346","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Isosphaeraceae_unclassified_unclassified_e8e25f665d99e470103eddd90bee08e9",0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0
"2347","Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_unclassified_unclassified_32138a6ad9402e70995a059fa6a128a6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"2348","Bacteria_Proteobacteria_Deltaproteobacteria_Spirobacillales_unclassified_unclassified_unclassified_3cfe2250b270a0c753d9c58ce4667f37",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4
"2349","Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_unclassified_unclassified_unclassified_72c12b942be48d0e32c252ca9cb3cc0d",0,0,0,4,4,0,0,4,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0
"2350","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_unclassified_unclassified_aa0ad8d03a9ec36ac0e1f64bc4eea49f",0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,6
"2351","Bacteria_Cyanobacteria_ML635J-21_unclassified_unclassified_unclassified_unclassified_5b9c2ff35fd0a80a6233bdba5fb760fa",0,0,0,0,0,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2352","Bacteria_Planctomycetes_BD7-11_unclassified_unclassified_unclassified_unclassified_dd847df07b688b740d28eff02833b93b",0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
"2353","Bacteria_Chloroflexi_Anaerolineae_Ardenscatenales_Ardenscatenaceae_Ardenscatena_unclassified_8580271ca0759b2abe48d25a4525f64a",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"2354","Bacteria_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_meridiei_73c99b7cd383ea4c506532d2b6b1b535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"2355","Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_unclassified_unclassified_unclassified_072773898e5dab1587b1a1b7179279c3",0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8
"2356","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_unclassified_unclassified_66d10b3a96ded9e8123bc6dae1bf3165",0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2357","Bacteria_unclassified_unclassified_unclassified_unclassified_unclassified_unclassified_9a04747ca4a499faece6727f293c329b",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2358","Bacteria_Firmicutes_Bacilli_Bacillales_unclassified_unclassified_unclassified_be17791cd5e4e06c866ac8ec726b139f",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2359","Bacteria_Chloroflexi_Chloroflexi_Chloroflexales_Chloroflexaceae_unclassified_unclassified_b61d50f42a620fdbc3d67be02f92b331",0,0,3,0,0,0,26,0,0,0,0,1,0,0,2,0,0,0,5,8,4,0,5,0
"2360","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Isosphaeraceae_unclassified_unclassified_476c699ef6b4ba64238e2244752ceb32",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"2361","Bacteria_Planctomycetes_BD7-11_unclassified_unclassified_unclassified_unclassified_50a2e5239e3319ecdc4bd926eafcf82c",0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0
"2362","Bacteria_Verrucomicrobia_Opitutae_Opitutales_Opitutaceae_Opitutus_unclassified_a4cea2345f3055575771ad30825fada4",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"2363","Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_unclassified_unclassified_51965813bcfe9d0fdafe6116317b1c8d",1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
"2364","Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_unclassified_unclassified_unclassified_2befc54a0ae229ef1e975eba7cffc40d",0,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0
"2365","Bacteria_Chloroflexi_Anaerolineae_CFB-26_unclassified_unclassified_unclassified_d5c1e56fa86e4ef26a37b0ed44d9c1ea",0,1,0,5,0,10,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
"2366","Bacteria_Actinobacteria_Thermoleophilia_Gaiellales_unclassified_unclassified_unclassified_634a14a82906c71512712133720977a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0
"2367","Bacteria_Bacteroidetes_[Rhodothermi]_[Rhodothermales]_Rhodothermaceae_unclassified_unclassified_1f5d95c49e9b90d0e4688cc64426f500",0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0
"2368","Bacteria_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophobacteraceae_unclassified_unclassified_14184fa598662bd174a8f77114e27849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0
"2369","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_unclassified_unclassified_a7bef230b461a32dc3ac057621701a67",9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"2370","Bacteria_Gemmatimonadetes_Gemm-3_unclassified_unclassified_unclassified_unclassified_69afcc4216d93fecd0bab7f1f44aea53",0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0
